CustomerID,Recency,Frequency,Revenue
18118,10,1284,5711.87
17655,10,93,2706.14
17711,10,23,385.1
14408,10,107,2606.53
14866,10,103,14582.35
12727,10,141,4013.7000000000003
17658,10,23,704.96
15218,10,166,5756.89
16992,10,95,1626.76
14173,10,29,450.84000000000003
14205,10,39,714.62
14452,10,62,264.44
12627,10,230,4478.53
13137,10,705,3695.7400000000002
14550,10,48,765.62
17306,10,69,8661.89
13657,10,16,382.14
14701,10,350,2612.52
16168,10,99,3804.6
14125,10,167,2740.43
17466,9,41,763.28
16782,9,197,2317.55
14785,9,3,77.4
16852,9,9,144.91
14235,9,80,3195.86
12464,9,29,1212.05
13999,9,212,3938.36
16479,9,35,300.83
15206,9,9,420.3
14390,9,291,4713.17
17101,9,42,1621.73
13147,9,4,712.8
15239,9,52,796.84
14824,9,29,1127.71
13428,9,74,218.47
15615,9,429,10439.44
13211,9,56,1197.42
15790,9,35,220.85
14711,9,359,2899.4
13068,9,2,344.0
16549,9,981,4154.64
13198,9,229,3418.39
16775,9,158,1695.66
12670,9,94,3005.9500000000003
14723,9,278,1158.3
17468,9,5,137.0
13576,9,130,6731.38
18161,9,81,1624.5900000000001
14349,9,31,133.5
12798,9,8,6977.04
17682,9,119,2489.33
14088,9,590,50568.13
15089,9,145,2420.84
15297,9,41,648.84
14554,9,216,2381.04
14836,9,6,102.45
14432,9,382,2255.51
15903,9,75,5127.18
16295,9,79,1328.55
15113,9,101,3779.25
18058,9,3,170.16
12787,9,20,463.66
12488,9,55,1298.66
12494,9,84,1352.85
12953,9,17,329.85
13784,9,31,2462.79
15414,9,39,774.9000000000001
14062,9,111,10464.85
13658,9,112,2856.87
14540,9,76,996.26
15073,9,76,1474.3899999999999
13203,9,57,869.46
12630,9,64,1270.88
15782,9,44,2635.54
14156,9,1420,121375.12
16241,9,662,2607.87
14755,9,237,5055.18
15039,9,1508,20042.44
16115,9,284,1667.97
16657,9,208,933.62
15394,9,85,2183.54
13647,9,80,1686.02
15024,9,155,1661.33
18241,9,105,2088.09
16062,9,64,1153.62
14963,9,198,1487.8
12598,9,133,3043.48
14893,9,73,1237.8500000000001
15152,9,278,4807.14
16361,9,106,896.66
15611,9,45,1614.51
12966,9,10,160.18
14005,9,84,2874.72
13012,8,107,2012.0600000000002
15654,8,21,922.53
17502,8,28,689.1
18230,8,89,2903.8
14618,8,17,568.29
15680,8,78,1333.68
16712,8,447,3645.43
14448,8,20,375.35
15712,8,53,1072.36
15467,8,53,537.88
16956,8,18,325.14
12528,8,95,1944.68
14875,8,50,1481.92
17911,8,39,366.23
14733,8,216,9720.28
14644,8,29,881.0600000000001
15251,8,121,10642.869999999999
17096,8,52,1051.58
14936,8,366,8156.62
15793,8,13,982.26
13212,8,143,795.58
17737,8,10,168.24
17727,8,67,1077.95
14258,8,112,12689.88
12524,8,144,4485.72
17736,8,26,417.39
14385,8,14,202.10999999999999
12784,8,59,574.42
12714,8,259,4708.86
15046,8,207,5363.53
17288,8,142,1419.73
12882,8,13,1463.04
18158,8,35,455.05
18179,8,90,1793.17
14713,8,341,2668.46
16915,8,57,621.6800000000001
16265,8,260,5470.85
16101,8,83,1335.44
18059,8,21,316.21
17340,8,424,12815.4
12429,8,97,3750.4
13050,8,422,5989.11
15444,8,219,1418.26
15676,8,216,3547.43
16717,8,236,4438.400000000001
13853,8,24,1123.34
15197,8,36,1502.78
13644,8,148,2651.0
13310,8,77,1180.43
14329,8,269,5100.9400000000005
13971,8,158,2814.3
17636,8,24,305.19
15687,8,168,3004.7
13365,8,132,2259.52
18130,8,71,1073.04
17063,8,82,1500.69
14525,8,298,4443.03
17044,8,10,999.5300000000001
14626,8,126,2825.4700000000003
16570,8,133,3853.85
13410,8,30,1017.21
17540,8,26,587.4
16839,8,298,17830.920000000002
17071,8,148,2472.58
13854,8,114,8194.02
16293,8,120,2261.2400000000002
15544,8,261,3550.91
14389,8,62,1087.2
12572,8,62,1036.1200000000001
17828,8,82,2040.21
15563,8,117,1481.19
13115,8,132,2383.93
14950,8,20,381.15
14853,8,10,488.55
14860,8,12,172.01999999999998
14188,8,71,2089.81
12901,8,125,19015.98
13509,8,44,979.72
15101,8,9,325.03000000000003
14146,8,245,5432.43
16938,8,242,3569.6300000000006
16496,8,97,1636.82
16145,8,237,3857.0
13040,8,43,676.99
15993,8,560,2838.32
16700,8,312,5113.1
16701,8,154,5646.33
14243,8,148,2641.6600000000003
14388,8,191,3253.64
15745,8,65,1117.94
13159,8,122,1495.95
14804,8,12,353.27
16376,8,128,996.5
14047,8,34,1327.21
14289,8,47,911.26
17937,8,43,4301.22
15172,8,110,1624.05
15021,8,479,1957.36
17381,8,110,20278.79
14178,8,327,1620.93
15380,8,37,1698.1599999999999
12951,8,65,1086.07
14659,8,259,2603.33
13090,8,161,9132.25
16156,8,139,3219.46
14960,7,27,221.27
12963,7,96,1872.23
18122,7,364,1826.21
14367,7,533,9355.22
17768,7,105,2273.1800000000003
14287,7,11,202.03
15862,7,147,832.88
17450,7,351,201619.41
18077,7,227,2633.01
15434,7,59,1085.48
14309,7,123,2385.38
16966,7,31,2161.47
17321,7,107,700.86
15500,7,68,1131.56
15060,7,121,303.09000000000003
12919,7,52,1368.94
16240,7,142,3743.79
16813,7,449,1692.98
15028,7,48,627.13
17014,7,75,607.08
15602,7,54,1512.11
14262,7,143,2618.23
17115,7,43,868.1
14732,7,149,2718.64
17293,7,135,1875.11
15904,7,30,164.68
15373,7,137,2618.71
13171,7,48,510.01
16119,7,16,423.36
16242,7,295,3608.16
15144,7,218,6630.84
16789,7,5,80.80000000000001
16169,7,85,1822.97
15948,7,60,955.24
14440,7,55,2357.6800000000003
17350,7,72,1315.95
14299,7,162,5075.89
14766,7,137,2523.67
16011,7,212,3362.71
12553,7,196,3732.31
12664,7,38,4899.88
12562,7,168,3781.7400000000002
17576,7,417,3787.58
15531,7,228,2007.44
17566,7,152,901.21
17157,7,15,331.45
14895,7,506,11257.16
13297,7,59,2089.85
12684,7,105,2283.63
17183,7,76,3407.71
12364,7,85,1313.1
12762,7,69,1898.52
13183,7,94,3957.78
14897,7,55,1366.38
17942,7,2,77.50000000000001
12700,7,270,5011.99
12856,7,317,2197.18
18097,7,109,2702.75
12359,7,254,6499.63
13495,7,52,2099.62
17386,7,28,2686.42
12465,7,51,750.49
18282,7,13,179.5
14126,7,16,768.6300000000001
14292,7,108,4924.53
13352,7,27,406.68
16440,7,282,3640.67
16899,7,125,1281.56
17495,7,27,497.56
14092,7,217,4090.7200000000003
16333,7,45,26626.8
14688,7,359,6154.36
13705,7,28,711.86
16038,7,28,489.23
16759,7,43,806.74
12536,7,273,21096.84
18144,7,43,2888.75
12587,7,4,144.0
15547,6,702,4954.84
16474,6,368,1931.53
13560,6,33,174.37
15123,6,106,2199.31
12704,6,90,2460.84
14428,6,148,1259.52
12695,6,27,582.1
14594,6,53,379.83
17221,6,63,335.13
15539,6,41,538.46
13780,6,57,360.01
15769,6,147,60681.72
17086,6,96,2050.08
14023,6,31,584.07
15271,6,275,2528.32
16103,6,48,1429.64
18055,6,363,6816.24
14250,6,111,1904.05
12970,6,151,452.24
15570,6,330,4221.07
18245,6,177,2626.56
12668,6,168,3871.12
13969,6,633,9121.19
14560,6,76,2301.36
13458,6,394,9755.22
17686,6,286,5739.46
15078,6,451,9862.87
17567,6,177,4650.4
13017,6,1,204.0
12962,6,16,266.39
13953,6,20,3515.68
14493,6,123,2403.64
14865,6,4,52.2
13884,6,60,793.9
13868,6,33,3192.54
13309,6,107,1456.79
16989,6,12,1133.25
18174,6,1,104.0
16359,6,70,2041.47
14788,6,30,679.4399999999999
17584,6,36,1257.3
14031,6,258,19939.079999999998
16326,5,320,3135.96
18065,5,138,2405.58
12952,5,80,1392.74
16438,5,132,798.35
17629,5,124,1844.1200000000001
13838,5,174,691.73
13558,5,175,605.0600000000001
14354,5,9,163.62
17618,5,78,971.58
16561,5,31,511.12
17858,5,199,5155.66
13596,5,166,697.04
14720,5,37,663.81
16283,5,168,1610.11
13822,5,96,632.0
13153,5,15,486.22
12827,5,25,430.15000000000003
17114,5,135,870.02
13808,5,76,1747.66
14583,5,330,1052.55
16033,5,1152,8905.19
15773,5,10,635.6800000000001
17131,4,134,2463.17
16931,4,898,4604.22
13956,4,152,1026.42
17936,4,77,389.84000000000003
13319,4,500,11026.76
15867,4,463,3827.4900000000002
12719,4,42,681.8000000000001
12560,4,111,2166.63
12673,4,42,610.52
14456,4,977,3077.17
16905,4,209,3119.38
17750,4,193,1797.57
17954,4,489,2370.07
17173,4,87,3777.55
13435,4,103,3825.29
17827,4,220,1995.46
13704,4,135,2320.81
13630,4,80,2067.88
16535,4,31,593.75
13736,4,194,739.8
14658,4,29,247.15
14102,4,84,1405.83
16988,4,7,126.12
12724,4,53,1031.41
12490,4,245,5417.93
14075,4,43,942.26
18180,4,119,1843.75
13417,4,28,640.83
15358,4,561,8459.6
12782,4,107,2388.52
13126,4,142,2142.99
15572,4,215,2552.86
12646,4,45,1346.97
17402,4,59,2633.85
16513,4,35,874.59
14931,4,42,1550.68
15628,4,157,2874.84
14194,4,604,11482.29
15392,4,85,1555.33
12925,4,45,694.05
12841,4,439,4168.3
16149,4,18,280.52
16642,4,35,696.83
16811,4,28,547.07
15290,4,212,8082.67
14759,4,102,1625.97
16500,4,11,400.86
16873,4,289,7180.93
15053,4,71,697.79
17006,4,44,781.78
12913,4,50,2483.63
16682,4,30,1028.0
16360,4,671,3613.37
17579,4,52,457.6
14060,4,203,6145.46
14649,4,199,1417.29
16746,4,452,6701.01
15033,4,513,2602.32
12381,4,91,1886.66
17254,4,112,272.44
16910,3,547,1510.06
13311,3,26,598.57
16904,3,710,3754.27
14083,3,181,1018.43
12628,3,43,803.3100000000001
14777,3,3,17.45
14401,3,183,4062.98
16851,3,20,342.45
17706,3,395,10911.61
15854,3,140,2974.65
14696,3,133,2086.93
17090,3,64,2046.0500000000002
17811,3,872,7997.75
16592,3,222,4154.08
17218,3,274,1960.72
15621,3,18,1427.29
15097,3,25,248.08
16684,3,281,67415.04
15031,3,111,668.14
18044,3,128,2091.55
17920,3,696,4204.1
15640,3,495,12597.98
17817,3,33,387.68
16200,3,179,1080.6200000000001
18198,3,166,5768.06
18015,3,46,120.03
13001,3,342,9839.720000000001
13083,3,18,303.75
16968,3,31,439.43
13305,3,81,2000.86
17676,3,79,1392.0900000000001
15550,3,61,575.63
16379,3,109,2182.9
12994,3,73,1046.6200000000001
16597,3,7,90.04
13790,3,45,348.8
13173,3,43,353.65
15690,3,19,239.76
16600,3,62,813.52
13230,3,612,2850.53
17426,3,272,5052.26
14219,3,7,89.94
14793,3,15,243.84
17404,3,201,33512.82
12683,3,362,8732.05
12957,3,244,4056.04
14546,3,417,2669.16
14198,3,44,739.3
16057,3,134,2386.02
18030,3,10,240.6
13021,3,134,2648.36
12367,3,11,168.9
14608,3,20,1785.15
13079,3,6,220.10000000000002
14629,3,153,978.8100000000001
15274,3,47,716.57
13985,3,353,7095.7300000000005
15856,3,653,16601.47
15932,3,119,2529.89
14096,3,5128,73208.67
15145,3,67,1194.73
17383,3,51,199.29
16929,3,77,1295.39
12766,3,310,6989.63
17728,3,169,3236.34
12716,3,69,1053.49
14140,3,67,950.05
17666,3,18,728.16
12479,3,35,577.1
17659,3,161,3044.17
13694,3,585,67426.14
12584,3,126,2782.35
17611,3,582,4020.57
18167,3,43,1414.21
12921,3,741,16784.44
12478,3,36,680.99
12749,3,231,4313.56
12682,3,525,12288.22
14737,3,17,1164.55
12723,3,69,725.07
13709,3,346,6406.99
12877,3,154,1535.77
17593,3,215,3943.12
14543,3,107,4344.49
16013,3,151,40894.950000000004
14655,3,50,1934.3100000000002
13914,3,34,638.95
14869,3,72,729.45
13255,3,14,408.36
16015,3,184,720.24
15992,3,3,41.989999999999995
13994,3,155,2313.14
14562,3,446,5440.32
14547,3,367,4028.34
16949,3,61,1411.27
16133,3,365,14872.42
15157,3,133,2002.6399999999999
15318,3,33,312.62
17884,3,117,717.45
14825,3,121,2226.9100000000003
14418,3,124,1937.25
12753,3,230,21834.77
16764,3,718,2840.25
18005,3,60,249.72
16790,3,95,1571.1200000000001
17914,3,80,336.43
18283,3,756,2094.88
15061,3,410,54839.54
14735,3,205,6323.6900000000005
17744,3,137,2353.72
17250,3,57,384.52
17346,3,503,2741.54
14113,3,40,2302.92
16620,3,9,178.96
14121,3,161,2820.0
12971,3,308,11449.56
16979,3,91,1894.95
15907,3,249,967.45
16353,3,94,6675.71
14110,3,157,5696.65
13755,3,343,2168.02
14071,3,333,1570.23
17481,3,83,1261.84
13199,3,120,9830.28
17290,3,102,525.24
16528,3,17,244.41
13881,3,180,17329.52
16313,2,16,274.15000000000003
13104,2,20,1098.48
13507,2,162,2479.16
16495,2,97,684.41
18225,2,286,5657.22
13225,2,34,6844.64
14503,2,164,3543.26
17857,2,56,26994.74
14871,2,98,522.38
17705,2,108,1865.92
13362,2,169,3095.9900000000002
16571,2,106,1558.16
16143,2,118,2430.04
14907,2,168,3523.35
12967,2,33,2127.05
12442,2,12,172.06
14673,2,74,1736.4
16016,2,237,1534.21
14572,2,273,2861.9900000000002
17119,2,38,620.21
14868,2,147,2967.54
15822,2,33,885.47
16554,2,74,1032.65
12417,2,198,3719.4
14216,2,59,1839.3
15622,2,214,4194.59
16076,2,131,2295.9300000000003
15814,2,74,2047.93
14298,2,1640,52192.16
15194,2,326,7711.89
12820,2,59,942.34
14293,2,61,1046.56
12989,2,68,6993.71
16569,2,5,124.2
12362,2,274,5297.88
17730,2,220,5308.13
16201,2,115,1905.42
17861,2,223,2142.4
16711,2,22,1651.03
12650,2,20,314.44
18154,2,21,399.19
12709,2,257,10178.94
14282,2,156,3729.34
13323,2,21,787.85
14578,2,24,168.63
15023,2,563,6842.36
16987,2,129,1625.05
17883,2,145,671.77
12720,2,359,5850.18
12583,2,251,7375.42
14708,2,29,1156.07
16539,2,45,1388.81
12828,2,56,1018.71
12912,2,24,1662.3
13089,2,1857,60265.78
16971,2,42,482.21
17503,2,38,558.96
13014,2,124,3567.13
17017,2,268,8814.41
16458,2,202,3482.7400000000002
13949,2,160,2427.32
14141,2,46,951.23
14910,2,35,478.84
13743,2,42,1343.05
14794,2,82,1367.71
17511,2,1076,93999.38
14769,2,1094,10707.9
12826,2,94,1481.32
17091,2,198,3852.71
17049,2,322,5725.18
16817,2,95,1762.55
15969,2,21,749.3
13267,2,224,4638.54
13882,2,66,1250.98
16191,2,151,5447.72
12375,2,18,459.58000000000004
15568,2,53,758.29
17238,2,566,3744.65
17412,2,66,1258.06
13685,2,39,3119.44
18219,2,115,2119.77
17835,2,61,350.64
13668,2,501,6511.110000000001
15984,2,275,2858.37
16000,2,9,12393.7
16678,2,170,3206.15
14534,2,558,4818.75
14527,2,1011,9306.26
15195,2,1,3861.0
17232,2,36,421.52
17042,2,98,1044.38
15136,2,69,1290.95
12839,2,316,5599.22
15750,2,295,2479.73
13109,2,50,806.24
14087,2,70,207.17
18272,2,170,3092.38
16271,2,134,1435.19
12785,2,15,318.19
18237,2,61,987.1
16393,1,358,3151.37
17590,1,201,1479.22
14904,1,69,1025.44
16368,1,76,497.43
18092,1,90,9070.76
18273,1,3,204.0
17434,1,138,2414.2200000000003
12950,1,23,1843.0
13870,1,118,2790.63
14132,1,201,3591.93
14204,1,44,161.03
14085,1,451,4461.29
17602,1,565,5155.17
16426,1,372,1908.25
12462,1,72,1255.17
17266,1,80,310.64
15471,1,77,469.48
14739,1,61,3905.46
12747,1,103,4196.01
14395,1,353,3543.51
15701,1,237,1542.14
13534,1,342,6127.08
16779,1,344,10805.39
13767,1,399,17495.010000000002
12615,1,105,2291.19
16525,1,200,14159.33
17870,1,280,1899.3
13769,1,143,2821.15
14032,1,152,3021.34
15525,1,180,840.82
12471,1,531,20907.18
12347,1,182,4310.0
14189,1,277,4703.85
12783,1,86,2847.95
12569,1,191,4184.39
16672,1,117,8176.29
13756,1,143,5233.92
17735,1,690,13110.02
17449,1,279,2536.86
17097,1,213,970.92
15883,1,49,396.48
15298,1,194,5825.7
12935,1,130,2164.95
14251,1,78,2879.7000000000003
13408,1,501,28746.670000000002
16523,1,298,9541.27
14191,1,263,4709.51
13924,1,137,1995.6200000000001
17856,1,17,1442.27
14520,1,4,270.6
15237,1,99,1412.32
17631,1,39,528.33
17677,1,321,16507.24
16019,1,165,4122.24
12558,1,22,539.92
14291,1,238,3893.2
12358,1,19,1168.06
13436,1,12,196.89
15950,1,103,1825.76
13468,1,306,5753.19
15443,1,385,3261.66
15520,1,18,343.5
15453,1,286,1388.3700000000001
14129,1,52,1123.8600000000001
18210,1,134,2621.38
16891,1,203,809.7
12621,1,474,13767.27
12437,1,201,5006.16
13394,1,164,2727.2400000000002
18109,1,454,8180.62
14135,1,134,4690.31
16442,1,174,616.79
12523,1,110,1833.97
18223,1,299,6653.85
14217,1,107,2084.6
14442,1,68,1635.02
15187,1,93,4884.28
15877,1,131,545.78
15159,1,720,18708.34
15214,1,110,1661.44
17841,1,7983,41642.36
16161,1,502,5798.15
14646,1,2085,280923.02
14698,1,210,1250.76
17830,1,23,398.7
13314,1,75,973.22
17436,1,9,216.3
17522,1,73,1070.71
16210,1,123,21086.3
14719,1,238,1612.08
14138,1,47,982.38
13954,1,30,501.25
13102,0,310,6511.89
16933,0,49,596.38
13860,0,77,1251.8
15399,0,50,815.77
17673,0,228,1636.02
13298,0,2,360.0
13081,0,1061,28710.28
16892,0,101,554.24
15189,0,232,16648.64
17668,0,15,347.75
17243,0,407,8725.15
17528,0,260,3716.9
14056,0,1128,8304.9
17644,0,169,3022.3
14653,0,237,1947.55
13510,0,117,1797.96
13680,0,216,5242.53
13521,0,436,1093.65
13263,0,1677,7454.07
12476,0,264,7086.26
13098,0,605,29106.0
17554,0,88,1952.45
14415,0,612,5989.0
16833,0,47,1106.53
14730,0,501,2005.06
13269,0,320,5376.54
14569,0,12,227.39
13013,0,222,4834.89
17451,0,107,1793.8500000000001
15484,0,189,3625.5099999999998
16358,0,110,2030.0500000000002
15898,0,87,1393.08
16688,0,62,1260.8600000000001
17757,0,742,5625.09
14796,0,1165,8205.47
13890,0,114,1906.76
13404,0,11,252.49
16322,0,37,326.75
13471,0,260,2531.58
13798,0,439,37956.28
14911,0,5903,155077.5
17491,0,110,3575.82
14621,0,96,1810.96
12955,0,183,4780.06
13536,0,179,3448.29
13026,0,43,1014.57
17405,0,94,1095.6000000000001
15208,0,43,872.62
16794,0,287,1243.91
17144,0,48,984.57
17675,0,721,20650.46
16401,0,198,4135.4
15156,0,55,961.49
17530,0,394,2385.0
17949,0,79,64270.12
13078,0,380,12823.6
13318,0,20,640.76
17526,0,23,1685.1
15951,0,43,746.87
15755,0,149,2409.62
13883,0,155,2810.21
13077,0,112,729.27
13599,0,264,5276.74
17924,0,38,3030.67
14606,0,2782,12599.45
14702,0,348,3333.64
15796,0,135,2756.51
13069,0,470,5154.42
13426,0,159,3731.94
17364,0,414,4506.63
14441,0,59,1880.64
17490,0,86,2257.7599999999998
16446,0,4,336942.1
17001,0,169,3989.57
17389,0,224,32367.28
15694,0,79,6535.2
17428,0,343,17435.25
16954,0,54,2085.08
14397,0,95,2669.2400000000002
12433,0,420,13375.87
12423,0,126,1869.51
12518,0,124,2056.89
16558,0,474,8419.94
14051,0,215,15743.44
15498,0,523,14236.34
15344,0,32,651.3
12985,0,78,1263.14
15910,0,267,1232.18
17754,0,93,1804.6
14422,0,222,4263.64
14446,0,293,1039.58
18102,0,433,262876.11
16626,0,184,4446.55
17315,0,487,6380.06
12662,0,232,3882.48
15311,0,2491,62116.46
16705,0,284,14123.85
12526,0,71,1316.66
12713,0,38,848.55
12748,0,4642,38367.36
17581,0,452,11353.97
13777,0,219,26205.97
15804,0,274,4564.2300000000005
13113,0,280,13981.92
12680,0,52,862.81
